,Biomass,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Nuclear,Nuclear,Other,Other,Solar,Solar,Waste,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption
2021-05-16 09:15:00+02:00,28.0,0.0,1874.0,61.0,715.0,19.0,0.0,0.0,415.0,0.0,2046.0,770.0,35.0,0.0,365.0,0.0,439.0,0.0,485.0,0.0
2021-05-16 09:30:00+02:00,29.0,0.0,1821.0,51.0,715.0,19.0,0.0,0.0,415.0,0.0,2184.0,769.0,33.0,0.0,353.0,0.0,439.0,0.0,478.0,0.0
2021-05-16 09:45:00+02:00,28.0,0.0,1879.0,52.0,705.0,18.0,0.0,0.0,415.0,0.0,2238.0,759.0,39.0,0.0,344.0,0.0,432.0,0.0,508.0,0.0
2021-05-16 10:00:00+02:00,28.0,0.0,1843.0,52.0,681.0,19.0,0.0,0.0,415.0,0.0,2299.0,752.0,33.0,0.0,352.0,1.0,411.0,0.0,489.0,0.0
2021-05-16 10:15:00+02:00,28.0,0.0,1862.0,52.0,653.0,20.0,0.0,0.0,415.0,0.0,2281.0,755.0,35.0,0.0,351.0,0.0,422.0,0.0,467.0,0.0
2021-05-16 10:30:00+02:00,29.0,0.0,1825.0,52.0,614.0,19.0,0.0,0.0,415.0,0.0,2347.0,737.0,36.0,0.0,360.0,0.0,376.0,0.0,446.0,0.0
2021-05-16 10:45:00+02:00,28.0,0.0,1843.0,52.0,576.0,19.0,0.0,0.0,415.0,0.0,2423.0,723.0,33.0,0.0,350.0,0.0,355.0,0.0,472.0,0.0
2021-05-16 11:00:00+02:00,29.0,0.0,1830.0,52.0,548.0,19.0,0.0,0.0,415.0,0.0,2355.0,726.0,42.0,0.0,352.0,0.0,324.0,0.0,431.0,0.0
2021-05-16 11:15:00+02:00,28.0,0.0,1904.0,50.0,547.0,19.0,0.0,0.0,415.0,0.0,2376.0,728.0,31.0,0.0,354.0,0.0,346.0,0.0,459.0,0.0
2021-05-16 11:30:00+02:00,28.0,0.0,1887.0,52.0,546.0,19.0,0.0,0.0,415.0,0.0,2445.0,726.0,33.0,0.0,350.0,0.0,336.0,0.0,511.0,0.0
2021-05-16 11:45:00+02:00,29.0,0.0,1886.0,50.0,546.0,19.0,0.0,0.0,415.0,0.0,2508.0,715.0,50.0,0.0,346.0,0.0,337.0,0.0,494.0,0.0
2021-05-16 12:00:00+02:00,29.0,0.0,1845.0,50.0,549.0,19.0,0.0,0.0,415.0,0.0,2631.0,691.0,43.0,0.0,343.0,0.0,351.0,0.0,432.0,0.0
2021-05-16 12:15:00+02:00,28.0,0.0,1791.0,49.0,548.0,19.0,0.0,0.0,415.0,0.0,2706.0,689.0,52.0,0.0,345.0,0.0,363.0,0.0,454.0,0.0
2021-05-16 12:30:00+02:00,28.0,0.0,1793.0,50.0,550.0,19.0,0.0,0.0,415.0,0.0,2679.0,687.0,72.0,0.0,341.0,0.0,330.0,0.0,469.0,0.0
2021-05-16 12:45:00+02:00,29.0,0.0,1890.0,49.0,549.0,19.0,0.0,0.0,415.0,0.0,2576.0,698.0,52.0,0.0,336.0,0.0,254.0,0.0,401.0,0.0
2021-05-16 13:00:00+02:00,29.0,0.0,1899.0,49.0,551.0,19.0,0.0,0.0,415.0,0.0,2472.0,707.0,39.0,0.0,332.0,0.0,231.0,0.0,338.0,0.0
2021-05-16 13:15:00+02:00,29.0,0.0,1907.0,50.0,551.0,20.0,0.0,0.0,415.0,0.0,2399.0,706.0,36.0,0.0,338.0,0.0,214.0,0.0,312.0,1.0
2021-05-16 13:30:00+02:00,28.0,0.0,1924.0,50.0,548.0,19.0,0.0,0.0,415.0,0.0,2391.0,699.0,75.0,0.0,344.0,0.0,187.0,0.0,278.0,1.0
2021-05-16 13:45:00+02:00,28.0,0.0,1907.0,50.0,547.0,19.0,0.0,0.0,415.0,0.0,2490.0,708.0,52.0,0.0,344.0,0.0,165.0,0.0,225.0,0.0
2021-05-16 14:00:00+02:00,28.0,0.0,1949.0,50.0,550.0,20.0,0.0,0.0,415.0,0.0,2566.0,680.0,63.0,0.0,342.0,0.0,146.0,0.0,209.0,0.0
2021-05-16 14:15:00+02:00,29.0,0.0,1965.0,49.0,550.0,19.0,0.0,0.0,415.0,0.0,2703.0,673.0,77.0,0.0,353.0,0.0,141.0,0.0,203.0,0.0
2021-05-16 14:30:00+02:00,29.0,0.0,1913.0,50.0,550.0,19.0,0.0,0.0,415.0,0.0,2653.0,649.0,87.0,0.0,349.0,0.0,159.0,0.0,192.0,0.0
2021-05-16 14:45:00+02:00,29.0,0.0,1973.0,54.0,546.0,19.0,0.0,0.0,415.0,0.0,2597.0,644.0,96.0,0.0,355.0,0.0,164.0,0.0,185.0,0.0
2021-05-16 15:00:00+02:00,28.0,0.0,1892.0,53.0,547.0,20.0,0.0,0.0,416.0,0.0,2461.0,646.0,60.0,0.0,352.0,0.0,136.0,0.0,186.0,0.0
2021-05-16 15:15:00+02:00,28.0,0.0,1804.0,53.0,548.0,20.0,0.0,0.0,416.0,0.0,2365.0,647.0,61.0,0.0,351.0,0.0,151.0,1.0,198.0,0.0
2021-05-16 15:30:00+02:00,29.0,0.0,1857.0,53.0,549.0,20.0,0.0,0.0,416.0,0.0,2273.0,647.0,53.0,0.0,354.0,0.0,129.0,3.0,201.0,0.0
2021-05-16 15:45:00+02:00,28.0,0.0,1953.0,54.0,556.0,19.0,0.0,0.0,416.0,0.0,2336.0,637.0,48.0,0.0,353.0,0.0,116.0,4.0,194.0,0.0
2021-05-16 16:00:00+02:00,28.0,0.0,1822.0,55.0,616.0,20.0,0.0,0.0,416.0,0.0,2229.0,645.0,66.0,0.0,348.0,0.0,102.0,4.0,189.0,0.0
2021-05-16 16:15:00+02:00,29.0,0.0,1835.0,55.0,663.0,19.0,0.0,0.0,416.0,0.0,2049.0,658.0,43.0,0.0,347.0,0.0,104.0,3.0,194.0,0.0
2021-05-16 16:30:00+02:00,29.0,0.0,2120.0,54.0,725.0,19.0,0.0,0.0,416.0,0.0,2079.0,670.0,64.0,0.0,355.0,0.0,118.0,3.0,173.0,1.0
2021-05-16 16:45:00+02:00,28.0,0.0,2245.0,55.0,760.0,18.0,0.0,0.0,416.0,0.0,2231.0,670.0,70.0,0.0,357.0,0.0,106.0,4.0,165.0,1.0
2021-05-16 17:00:00+02:00,28.0,0.0,2248.0,55.0,838.0,20.0,0.0,0.0,416.0,0.0,2501.0,682.0,62.0,0.0,360.0,0.0,121.0,4.0,164.0,1.0
2021-05-16 17:15:00+02:00,29.0,0.0,2106.0,55.0,883.0,21.0,0.0,0.0,416.0,0.0,2519.0,672.0,84.0,0.0,362.0,0.0,150.0,7.0,212.0,1.0
2021-05-16 17:30:00+02:00,29.0,0.0,2278.0,51.0,894.0,19.0,0.0,0.0,416.0,0.0,2526.0,672.0,74.0,0.0,358.0,0.0,132.0,9.0,238.0,2.0
2021-05-16 17:45:00+02:00,29.0,0.0,2380.0,52.0,957.0,19.0,0.0,0.0,416.0,0.0,2500.0,670.0,60.0,0.0,366.0,0.0,121.0,10.0,229.0,2.0
2021-05-16 18:00:00+02:00,29.0,0.0,2150.0,52.0,1048.0,20.0,0.0,0.0,416.0,0.0,2364.0,685.0,39.0,0.0,364.0,0.0,139.0,10.0,199.0,4.0
2021-05-16 18:15:00+02:00,29.0,0.0,1875.0,51.0,1087.0,19.0,0.0,0.0,416.0,0.0,2090.0,685.0,55.0,0.0,363.0,0.0,152.0,9.0,171.0,2.0
2021-05-16 18:30:00+02:00,29.0,0.0,2145.0,51.0,1107.0,19.0,0.0,0.0,416.0,0.0,2149.0,689.0,46.0,0.0,363.0,0.0,167.0,8.0,134.0,2.0
2021-05-16 18:45:00+02:00,29.0,0.0,2198.0,53.0,1153.0,20.0,0.0,0.0,416.0,0.0,2129.0,711.0,26.0,0.0,360.0,0.0,174.0,4.0,106.0,3.0
2021-05-16 19:00:00+02:00,30.0,0.0,2566.0,62.0,1221.0,19.0,0.0,0.0,416.0,0.0,2112.0,731.0,21.0,0.0,369.0,0.0,184.0,2.0,102.0,4.0
2021-05-16 19:15:00+02:00,35.0,0.0,2587.0,69.0,1278.0,20.0,0.0,0.0,416.0,0.0,1894.0,755.0,12.0,0.0,366.0,1.0,188.0,1.0,115.0,2.0
2021-05-16 19:30:00+02:00,43.0,0.0,2813.0,70.0,1309.0,19.0,0.0,0.0,416.0,0.0,1818.0,762.0,7.0,0.0,368.0,0.0,173.0,4.0,113.0,2.0
2021-05-16 19:45:00+02:00,45.0,0.0,2958.0,71.0,1335.0,21.0,0.0,0.0,416.0,0.0,1754.0,784.0,8.0,0.0,364.0,0.0,157.0,6.0,103.0,1.0
2021-05-16 20:00:00+02:00,45.0,0.0,3121.0,74.0,1344.0,19.0,0.0,0.0,416.0,0.0,1783.0,806.0,5.0,0.0,367.0,0.0,178.0,8.0,105.0,2.0
2021-05-16 20:15:00+02:00,45.0,0.0,3065.0,73.0,1338.0,20.0,0.0,0.0,416.0,0.0,1836.0,833.0,4.0,0.0,358.0,0.0,170.0,7.0,123.0,1.0
2021-05-16 20:30:00+02:00,45.0,0.0,3242.0,75.0,1336.0,20.0,0.0,0.0,415.0,0.0,1844.0,860.0,3.0,0.0,363.0,0.0,131.0,7.0,114.0,2.0
2021-05-16 20:45:00+02:00,45.0,0.0,3214.0,71.0,1333.0,20.0,0.0,0.0,415.0,0.0,1914.0,896.0,2.0,0.0,365.0,0.0,126.0,2.0,129.0,2.0
2021-05-16 21:00:00+02:00,45.0,0.0,3006.0,70.0,1327.0,20.0,0.0,0.0,415.0,0.0,1828.0,921.0,1.0,0.0,363.0,0.0,167.0,0.0,121.0,1.0
2021-05-16 21:15:00+02:00,45.0,0.0,2987.0,70.0,1331.0,20.0,0.0,0.0,415.0,0.0,1696.0,950.0,0.0,0.0,357.0,0.0,164.0,0.0,116.0,2.0
2021-05-16 21:30:00+02:00,45.0,0.0,3087.0,70.0,1333.0,19.0,0.0,0.0,415.0,0.0,1735.0,964.0,0.0,0.0,354.0,0.0,146.0,2.0,117.0,2.0
2021-05-16 21:45:00+02:00,45.0,0.0,3122.0,70.0,1331.0,19.0,0.0,0.0,415.0,0.0,1740.0,974.0,0.0,0.0,345.0,0.0,151.0,6.0,104.0,2.0
2021-05-16 22:00:00+02:00,45.0,0.0,3123.0,69.0,1329.0,19.0,0.0,0.0,415.0,0.0,1708.0,978.0,0.0,0.0,349.0,0.0,170.0,8.0,104.0,3.0
2021-05-16 22:15:00+02:00,45.0,0.0,3163.0,69.0,1334.0,20.0,0.0,0.0,415.0,0.0,1637.0,993.0,0.0,0.0,357.0,0.0,154.0,8.0,109.0,3.0
2021-05-16 22:30:00+02:00,45.0,0.0,3148.0,69.0,1337.0,19.0,0.0,0.0,415.0,0.0,1583.0,980.0,0.0,0.0,363.0,0.0,144.0,11.0,125.0,1.0
2021-05-16 22:45:00+02:00,45.0,0.0,2997.0,69.0,1333.0,19.0,0.0,0.0,415.0,0.0,1542.0,970.0,0.0,0.0,385.0,0.0,143.0,12.0,138.0,2.0
2021-05-16 23:00:00+02:00,45.0,0.0,2698.0,72.0,1328.0,20.0,0.0,0.0,415.0,0.0,1403.0,954.0,0.0,0.0,384.0,1.0,147.0,12.0,136.0,2.0
2021-05-16 23:15:00+02:00,45.0,0.0,2672.0,60.0,1315.0,19.0,0.0,0.0,415.0,0.0,1350.0,971.0,0.0,0.0,391.0,0.0,157.0,12.0,150.0,2.0
2021-05-16 23:30:00+02:00,44.0,0.0,2594.0,54.0,1315.0,20.0,0.0,0.0,415.0,0.0,1300.0,969.0,0.0,0.0,389.0,0.0,177.0,12.0,189.0,1.0
2021-05-16 23:45:00+02:00,44.0,0.0,2337.0,53.0,1308.0,19.0,0.0,0.0,415.0,0.0,1266.0,982.0,0.0,0.0,386.0,0.0,214.0,12.0,168.0,1.0
2021-05-17 00:00:00+02:00,44.0,0.0,2172.0,53.0,1285.0,20.0,0.0,0.0,415.0,0.0,943.0,993.0,0.0,0.0,382.0,0.0,245.0,11.0,170.0,2.0
2021-05-17 00:15:00+02:00,43.0,0.0,2237.0,53.0,1229.0,19.0,0.0,0.0,415.0,0.0,898.0,1043.0,0.0,0.0,392.0,0.0,216.0,9.0,180.0,2.0
2021-05-17 00:30:00+02:00,43.0,0.0,2231.0,54.0,1146.0,20.0,0.0,0.0,415.0,0.0,939.0,1045.0,0.0,0.0,390.0,0.0,205.0,7.0,199.0,1.0
2021-05-17 00:45:00+02:00,43.0,0.0,2165.0,53.0,1058.0,21.0,0.0,0.0,415.0,0.0,912.0,1045.0,0.0,0.0,389.0,0.0,205.0,4.0,229.0,0.0
2021-05-17 01:00:00+02:00,44.0,0.0,2146.0,54.0,982.0,21.0,0.0,0.0,415.0,0.0,838.0,1058.0,0.0,0.0,386.0,0.0,215.0,4.0,234.0,0.0
2021-05-17 01:15:00+02:00,44.0,0.0,2137.0,45.0,934.0,22.0,0.0,0.0,415.0,0.0,858.0,1084.0,0.0,0.0,393.0,0.0,240.0,8.0,243.0,0.0
2021-05-17 01:30:00+02:00,44.0,0.0,2151.0,46.0,896.0,21.0,0.0,0.0,415.0,0.0,876.0,1096.0,0.0,0.0,389.0,0.0,264.0,10.0,259.0,1.0
2021-05-17 01:45:00+02:00,44.0,0.0,2171.0,48.0,870.0,21.0,0.0,0.0,415.0,0.0,879.0,1099.0,0.0,0.0,393.0,0.0,232.0,10.0,265.0,1.0
2021-05-17 02:00:00+02:00,45.0,0.0,2230.0,48.0,852.0,21.0,0.0,0.0,415.0,0.0,884.0,1095.0,0.0,0.0,390.0,0.0,263.0,10.0,271.0,1.0
2021-05-17 02:15:00+02:00,45.0,0.0,2160.0,48.0,852.0,21.0,0.0,0.0,415.0,0.0,912.0,1108.0,0.0,0.0,383.0,0.0,287.0,7.0,284.0,1.0
2021-05-17 02:30:00+02:00,45.0,0.0,2138.0,48.0,851.0,21.0,0.0,0.0,415.0,0.0,881.0,1108.0,0.0,0.0,389.0,0.0,327.0,6.0,301.0,1.0
2021-05-17 02:45:00+02:00,45.0,0.0,2009.0,54.0,847.0,22.0,0.0,0.0,416.0,0.0,843.0,1115.0,0.0,0.0,388.0,0.0,343.0,8.0,365.0,1.0
2021-05-17 03:00:00+02:00,45.0,0.0,1942.0,59.0,848.0,21.0,0.0,0.0,415.0,0.0,832.0,1130.0,0.0,0.0,371.0,0.0,327.0,8.0,406.0,1.0
2021-05-17 03:15:00+02:00,45.0,0.0,1934.0,62.0,848.0,21.0,0.0,0.0,415.0,0.0,824.0,1136.0,0.0,0.0,365.0,0.0,339.0,8.0,391.0,1.0
2021-05-17 03:30:00+02:00,45.0,0.0,1942.0,63.0,847.0,21.0,0.0,0.0,415.0,0.0,843.0,1133.0,0.0,0.0,365.0,0.0,332.0,10.0,325.0,1.0
2021-05-17 03:45:00+02:00,45.0,0.0,1995.0,63.0,858.0,21.0,0.0,0.0,415.0,0.0,962.0,1137.0,0.0,0.0,365.0,0.0,343.0,11.0,291.0,1.0
2021-05-17 04:00:00+02:00,45.0,0.0,2202.0,63.0,909.0,21.0,0.0,0.0,415.0,0.0,1030.0,1145.0,0.0,0.0,368.0,0.0,337.0,12.0,300.0,1.0
2021-05-17 04:15:00+02:00,45.0,0.0,2256.0,65.0,949.0,21.0,0.0,0.0,415.0,0.0,1129.0,1142.0,0.0,0.0,370.0,0.0,361.0,12.0,308.0,1.0
2021-05-17 04:30:00+02:00,45.0,0.0,2158.0,59.0,938.0,22.0,0.0,0.0,415.0,0.0,1178.0,1156.0,0.0,0.0,379.0,0.0,406.0,12.0,313.0,3.0
2021-05-17 04:45:00+02:00,45.0,0.0,2341.0,59.0,985.0,21.0,0.0,0.0,415.0,0.0,1200.0,1157.0,0.0,0.0,384.0,0.0,502.0,12.0,324.0,3.0
2021-05-17 05:00:00+02:00,45.0,0.0,2794.0,47.0,1061.0,22.0,0.0,0.0,415.0,0.0,1358.0,1143.0,0.0,0.0,380.0,0.0,494.0,12.0,345.0,2.0
2021-05-17 05:15:00+02:00,45.0,0.0,3128.0,57.0,1114.0,21.0,0.0,0.0,415.0,0.0,1388.0,1144.0,0.0,0.0,373.0,0.0,393.0,12.0,331.0,0.0
2021-05-17 05:30:00+02:00,45.0,0.0,3391.0,59.0,1124.0,21.0,0.0,0.0,415.0,0.0,1451.0,1149.0,0.0,0.0,373.0,1.0,298.0,12.0,345.0,0.0
2021-05-17 05:45:00+02:00,45.0,0.0,3844.0,57.0,1160.0,21.0,0.0,0.0,415.0,0.0,1447.0,1131.0,0.0,0.0,373.0,0.0,271.0,12.0,368.0,0.0
2021-05-17 06:00:00+02:00,45.0,0.0,4794.0,63.0,1236.0,21.0,0.0,0.0,415.0,0.0,1858.0,1121.0,1.0,0.0,367.0,0.0,272.0,12.0,381.0,0.0
2021-05-17 06:15:00+02:00,45.0,0.0,5351.0,57.0,1288.0,21.0,0.0,0.0,415.0,0.0,2022.0,1112.0,2.0,0.0,352.0,0.0,237.0,12.0,376.0,0.0
2021-05-17 06:30:00+02:00,45.0,0.0,5574.0,57.0,1310.0,20.0,0.0,0.0,415.0,0.0,2061.0,1096.0,3.0,0.0,371.0,0.0,180.0,12.0,366.0,0.0
2021-05-17 06:45:00+02:00,45.0,0.0,5938.0,60.0,1324.0,21.0,0.0,0.0,415.0,0.0,2166.0,1076.0,3.0,0.0,368.0,0.0,107.0,12.0,361.0,1.0
2021-05-17 07:00:00+02:00,45.0,0.0,6448.0,54.0,1338.0,20.0,0.0,0.0,415.0,0.0,2279.0,1083.0,4.0,0.0,367.0,0.0,67.0,12.0,350.0,0.0
2021-05-17 07:15:00+02:00,45.0,0.0,6738.0,54.0,1345.0,19.0,0.0,0.0,415.0,0.0,2394.0,1069.0,5.0,0.0,364.0,0.0,39.0,12.0,350.0,1.0
2021-05-17 07:30:00+02:00,45.0,0.0,6967.0,54.0,1341.0,20.0,0.0,0.0,415.0,0.0,2612.0,1056.0,7.0,0.0,359.0,0.0,28.0,12.0,353.0,1.0
2021-05-17 07:45:00+02:00,45.0,0.0,7045.0,54.0,1339.0,19.0,0.0,0.0,415.0,0.0,2737.0,1047.0,13.0,0.0,369.0,0.0,20.0,14.0,328.0,1.0
2021-05-17 08:00:00+02:00,45.0,0.0,7000.0,54.0,1335.0,19.0,0.0,0.0,415.0,0.0,2778.0,1005.0,14.0,0.0,374.0,0.0,29.0,13.0,306.0,1.0
2021-05-17 08:15:00+02:00,45.0,0.0,6948.0,55.0,1329.0,19.0,0.0,0.0,415.0,0.0,2819.0,1009.0,24.0,0.0,369.0,0.0,67.0,14.0,291.0,1.0
2021-05-17 08:30:00+02:00,45.0,0.0,6971.0,55.0,1323.0,17.0,0.0,0.0,415.0,0.0,2888.0,998.0,21.0,0.0,363.0,0.0,151.0,15.0,260.0,1.0
2021-05-17 08:45:00+02:00,45.0,0.0,6924.0,55.0,1329.0,14.0,0.0,0.0,415.0,0.0,2948.0,988.0,21.0,0.0,364.0,0.0,252.0,15.0,231.0,1.0
2021-05-17 09:00:00+02:00,45.0,0.0,6784.0,55.0,1335.0,13.0,0.0,0.0,415.0,0.0,2951.0,984.0,23.0,0.0,367.0,0.0,288.0,15.0,206.0,1.0
2021-05-17 09:15:00+02:00,45.0,0.0,6697.0,56.0,1332.0,14.0,0.0,0.0,415.0,0.0,2962.0,970.0,35.0,0.0,380.0,0.0,319.0,15.0,201.0,1.0
2021-05-17 09:30:00+02:00,45.0,0.0,6551.0,56.0,1330.0,14.0,0.0,0.0,415.0,0.0,2996.0,949.0,27.0,0.0,388.0,0.0,326.0,14.0,190.0,1.0
2021-05-17 09:45:00+02:00,45.0,0.0,6375.0,56.0,1325.0,14.0,0.0,0.0,415.0,0.0,2999.0,933.0,19.0,0.0,383.0,1.0,390.0,14.0,183.0,2.0
2021-05-17 10:00:00+02:00,45.0,0.0,6255.0,50.0,1333.0,14.0,0.0,0.0,415.0,0.0,2899.0,902.0,22.0,0.0,385.0,0.0,410.0,13.0,180.0,2.0
2021-05-17 10:15:00+02:00,45.0,0.0,6328.0,37.0,1332.0,13.0,0.0,0.0,415.0,0.0,2972.0,876.0,50.0,0.0,380.0,0.0,377.0,10.0,189.0,2.0
2021-05-17 10:30:00+02:00,45.0,0.0,6209.0,33.0,1326.0,13.0,0.0,0.0,415.0,0.0,2920.0,866.0,60.0,0.0,381.0,0.0,372.0,8.0,202.0,1.0
2021-05-17 10:45:00+02:00,45.0,0.0,6143.0,36.0,1328.0,14.0,0.0,0.0,415.0,0.0,2956.0,864.0,36.0,0.0,376.0,0.0,384.0,8.0,224.0,3.0
2021-05-17 11:00:00+02:00,45.0,0.0,5597.0,36.0,1335.0,13.0,0.0,0.0,414.0,0.0,3044.0,853.0,35.0,0.0,375.0,0.0,362.0,12.0,237.0,1.0
2021-05-17 11:15:00+02:00,45.0,0.0,5466.0,39.0,1325.0,15.0,0.0,0.0,414.0,0.0,3162.0,842.0,47.0,0.0,364.0,0.0,374.0,13.0,281.0,1.0
2021-05-17 11:30:00+02:00,45.0,0.0,5392.0,40.0,1331.0,14.0,0.0,0.0,414.0,0.0,3280.0,837.0,49.0,0.0,375.0,0.0,434.0,12.0,326.0,1.0
2021-05-17 11:45:00+02:00,45.0,0.0,4907.0,47.0,1330.0,14.0,0.0,0.0,414.0,0.0,3193.0,811.0,33.0,0.0,380.0,0.0,466.0,10.0,357.0,1.0
2021-05-17 12:00:00+02:00,45.0,0.0,4887.0,53.0,1329.0,14.0,0.0,0.0,414.0,0.0,3026.0,845.0,42.0,0.0,384.0,0.0,485.0,10.0,385.0,1.0
2021-05-17 12:15:00+02:00,45.0,0.0,4818.0,47.0,1334.0,14.0,0.0,0.0,415.0,0.0,3011.0,875.0,41.0,0.0,371.0,0.0,439.0,10.0,399.0,1.0
2021-05-17 12:30:00+02:00,45.0,0.0,4810.0,43.0,1337.0,13.0,0.0,0.0,415.0,0.0,3012.0,883.0,51.0,0.0,359.0,4.0,396.0,11.0,429.0,1.0
2021-05-17 12:45:00+02:00,45.0,0.0,4748.0,42.0,1334.0,13.0,0.0,0.0,418.0,0.0,3054.0,884.0,65.0,0.0,352.0,3.0,360.0,10.0,446.0,1.0
2021-05-17 13:00:00+02:00,45.0,0.0,4581.0,42.0,1331.0,13.0,0.0,0.0,418.0,0.0,2929.0,882.0,77.0,0.0,355.0,4.0,363.0,10.0,454.0,1.0
2021-05-17 13:15:00+02:00,45.0,0.0,4559.0,42.0,1331.0,13.0,0.0,0.0,418.0,0.0,2972.0,881.0,92.0,0.0,348.0,4.0,379.0,10.0,459.0,1.0
2021-05-17 13:30:00+02:00,45.0,0.0,4448.0,42.0,1335.0,13.0,0.0,0.0,418.0,0.0,2990.0,862.0,91.0,0.0,360.0,4.0,379.0,10.0,447.0,1.0
2021-05-17 13:45:00+02:00,45.0,0.0,4414.0,42.0,1334.0,14.0,0.0,0.0,415.0,0.0,2974.0,858.0,75.0,0.0,369.0,4.0,382.0,10.0,441.0,1.0
2021-05-17 14:00:00+02:00,45.0,0.0,4223.0,42.0,1288.0,14.0,0.0,0.0,415.0,0.0,2752.0,854.0,53.0,0.0,364.0,4.0,389.0,9.0,433.0,1.0
2021-05-17 14:15:00+02:00,45.0,0.0,4220.0,42.0,1234.0,14.0,0.0,0.0,414.0,0.0,2670.0,870.0,46.0,0.0,368.0,5.0,372.0,8.0,447.0,1.0
2021-05-17 14:30:00+02:00,45.0,0.0,4424.0,41.0,1214.0,13.0,0.0,0.0,414.0,0.0,2669.0,886.0,27.0,0.0,372.0,5.0,318.0,8.0,494.0,1.0
2021-05-17 14:45:00+02:00,45.0,0.0,4414.0,41.0,1190.0,13.0,0.0,0.0,414.0,0.0,2633.0,866.0,19.0,0.0,370.0,5.0,233.0,10.0,473.0,1.0
2021-05-17 15:00:00+02:00,45.0,0.0,4475.0,42.0,1174.0,13.0,0.0,0.0,414.0,0.0,2695.0,860.0,22.0,0.0,363.0,0.0,160.0,10.0,481.0,1.0
2021-05-17 15:15:00+02:00,45.0,0.0,4398.0,43.0,1246.0,13.0,0.0,0.0,414.0,0.0,2603.0,860.0,19.0,0.0,376.0,0.0,122.0,7.0,495.0,1.0
2021-05-17 15:30:00+02:00,45.0,0.0,4354.0,43.0,1297.0,13.0,0.0,0.0,414.0,0.0,2595.0,833.0,20.0,0.0,373.0,1.0,94.0,6.0,508.0,1.0
2021-05-17 15:45:00+02:00,45.0,0.0,4345.0,48.0,1306.0,13.0,0.0,0.0,414.0,0.0,2663.0,826.0,29.0,0.0,382.0,0.0,92.0,2.0,497.0,1.0
2021-05-17 16:00:00+02:00,45.0,0.0,4248.0,51.0,1278.0,13.0,0.0,0.0,414.0,0.0,2564.0,824.0,38.0,0.0,374.0,1.0,97.0,0.0,495.0,1.0
2021-05-17 16:15:00+02:00,45.0,0.0,4236.0,53.0,1250.0,13.0,0.0,0.0,414.0,0.0,2539.0,810.0,42.0,0.0,379.0,0.0,88.0,0.0,484.0,1.0
2021-05-17 16:30:00+02:00,45.0,0.0,4351.0,50.0,1275.0,13.0,0.0,0.0,414.0,0.0,2516.0,801.0,52.0,0.0,382.0,1.0,84.0,0.0,478.0,0.0
2021-05-17 16:45:00+02:00,45.0,0.0,4653.0,50.0,1314.0,12.0,0.0,0.0,413.0,0.0,2586.0,808.0,50.0,0.0,377.0,0.0,87.0,0.0,459.0,1.0
2021-05-17 17:00:00+02:00,45.0,0.0,4935.0,51.0,1334.0,12.0,0.0,0.0,413.0,0.0,2800.0,809.0,64.0,0.0,379.0,0.0,85.0,0.0,484.0,0.0
2021-05-17 17:15:00+02:00,45.0,0.0,5148.0,51.0,1349.0,13.0,0.0,0.0,413.0,0.0,2993.0,796.0,42.0,0.0,386.0,0.0,75.0,0.0,507.0,0.0
2021-05-17 17:30:00+02:00,45.0,0.0,5054.0,52.0,1340.0,13.0,0.0,0.0,414.0,0.0,3114.0,781.0,45.0,0.0,391.0,0.0,83.0,0.0,530.0,0.0
2021-05-17 17:45:00+02:00,45.0,0.0,5518.0,54.0,1339.0,13.0,0.0,0.0,414.0,0.0,3164.0,792.0,34.0,0.0,393.0,1.0,81.0,0.0,499.0,0.0
2021-05-17 18:00:00+02:00,45.0,0.0,5996.0,60.0,1341.0,13.0,0.0,0.0,414.0,0.0,3169.0,803.0,42.0,0.0,391.0,0.0,74.0,0.0,439.0,0.0
2021-05-17 18:15:00+02:00,45.0,0.0,6089.0,55.0,1339.0,13.0,0.0,0.0,414.0,0.0,3204.0,800.0,34.0,0.0,387.0,0.0,76.0,0.0,419.0,0.0
2021-05-17 18:30:00+02:00,45.0,0.0,6374.0,55.0,1336.0,14.0,0.0,0.0,414.0,0.0,3175.0,815.0,33.0,0.0,389.0,0.0,57.0,0.0,398.0,0.0
2021-05-17 18:45:00+02:00,45.0,0.0,6446.0,55.0,1342.0,14.0,0.0,0.0,415.0,0.0,3018.0,839.0,30.0,0.0,391.0,0.0,39.0,0.0,381.0,0.0
2021-05-17 19:00:00+02:00,45.0,0.0,6949.0,55.0,1332.0,14.0,0.0,0.0,414.0,0.0,3088.0,859.0,24.0,0.0,385.0,0.0,43.0,0.0,334.0,0.0
2021-05-17 19:15:00+02:00,45.0,0.0,7044.0,55.0,1325.0,14.0,0.0,0.0,415.0,0.0,3064.0,883.0,17.0,0.0,387.0,0.0,39.0,0.0,309.0,0.0
